Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Yield,drought_index
25.0,51.0,24.0,25.5042419,61.66852372,8.736337905,65.07981523,MothBeans,8.648396877031582,0.3918917379520207
26.0,15.0,8.0,17.22034507,94.78797376,6.912033409,108.0054343,Orange,6.364750756851911,0.1594396169045876
65.0,63.0,50.0,31.88342554,91.3256535,6.524459342,79.27201575,Papaya,7.824445930877619,0.4022027853628533
100.0,41.0,22.0,22.4204752,84.55794703,7.318802162,93.46595573,Cotton,8.268988209506656,0.23987852071366406
88.0,46.0,42.0,22.68319059,83.46358271,6.604993475,194.2651719,Rice,8.491054533806542,0.11676406206516916
114.0,94.0,53.0,26.33544853,76.8532006,6.190757459,118.6858263,Banana,8.294299608857235,0.22189211086767385
28.0,57.0,17.0,30.47757686,61.58245338,8.736337905,61.86633917,MothBeans,8.071218539969863,0.4926358543912796
28.0,69.0,16.0,29.77013109,66.29327012,6.547361618,35.69674138,Lentil,8.412054873292933,0.8339733524903686
120.0,16.0,51.0,27.99901833,91.64193051,6.547041903,23.28618248,Muskmelon,6.90875477931522,1.2023876537952871
19.0,30.0,30.0,29.56549169,91.40896307,5.826381164,224.8315729,Coconut,6.2166061010848646,0.1315006220315643
99.0,73.0,53.0,26.29039046,81.06003778,5.871702211,118.6730366,Banana,7.51425465281641,0.22153634229820188
58.0,70.0,84.0,20.6543203,16.60820843,6.231049028,74.6631118,ChickPea,8.987321812850125,0.2766335315967056
27.0,72.0,23.0,19.92889503,21.79992115,5.961934481,64.02640797,KidneyBeans,6.803505257608338,0.3112605510561394
26.0,66.0,22.0,18.06486101,65.1034354,6.300479414,51.54922825,Lentil,8.24301946898925,0.35043901955012513
37.0,70.0,25.0,19.73136909,24.89487354,5.819403771,84.06354115,KidneyBeans,8.24301946898925,0.23471969914335217
81.0,34.0,30.0,25.17787724,62.26244581,6.647765997,135.0119649,Coffee,7.741099090035366,0.18648626628598258
111.0,87.0,48.0,26.3985515,81.36028902,5.571401169,98.16752001,Banana,8.006700845440367,0.2689132973372632
111.0,6.0,50.0,27.59350075,91.79742953,6.399891457,24.84266123,Muskmelon,6.7464121285733745,1.110730468182321
1.0,27.0,36.0,23.98598756,93.34236582,5.684995235,104.991282,Pomegranate,6.311734809152915,0.2284569451939394
15.0,123.0,204.0,22.52709326,92.54780429,6.365972688,115.3830068,Apple,6.90875477931522,0.1952375300558351
22.0,8.0,33.0,28.43572863,95.8840407,5.665785202,203.9283708,Coconut,7.155396301896734,0.13943978720103423
37.0,71.0,16.0,26.28663931,68.51966729,7.324863481,46.13833007,Lentil,6.68586094706836,0.5697353862703997
33.0,47.0,46.0,29.20300896,93.96834049,6.839443833,209.4083305,Papaya,7.13966033596492,0.13945485783148176
36.0,58.0,25.0,28.66024187,59.3189118,8.399135958,36.92629678,MothBeans,7.3783837129967145,0.7761472002727734
47.0,63.0,16.0,27.44003279,67.10464369,6.661870999,72.50669768,Blackgram,6.90875477931522,0.37844824911650177
1.0,12.0,30.0,27.754298,95.94643831,5.56222383,131.0900076,Coconut,8.740496729931813,0.21171940185227972
40.0,72.0,77.0,17.02498456,16.98861173,7.485996067,88.55123143,ChickPea,7.964155718840937,0.1922614093914175
82.0,46.0,41.0,23.3250131,79.79609448,6.581693772,187.3096148,Jute,6.803505257608338,0.1245265125533467
43.0,64.0,47.0,38.58954491,91.58076549,6.825664782,102.2708231,Papaya,6.660575149839686,0.3773270199311296
36.0,68.0,20.0,17.06104474,23.77201471,5.86442953,81.83420522,KidneyBeans,8.612685172875459,0.2084830504805283
26.0,67.0,24.0,36.97794384,37.73992903,5.642813116,161.4812963,PigeonPeas,8.294299608857235,0.2289921166412514
40.0,17.0,15.0,21.35093384,90.9492967,7.871063004,107.0862095,Orange,6.311734809152915,0.19938079737527917
40.0,78.0,20.0,19.18572809,20.83398341,5.669236258,80.15293435,KidneyBeans,7.824445930877619,0.23936401384669162
2.0,143.0,196.0,22.71271308,90.45261746,5.669489065,109.8852597,Apple,6.7464121285733745,0.20669481184229346
1.0,35.0,34.0,30.79375683,46.69536813,6.27339822,92.21318555,Mango,8.160803920954665,0.3339409287619019
96.0,13.0,55.0,29.5275305,94.57459443,6.700337732,21.90440445,Muskmelon,6.274762021241939,1.3480179547415094
76.0,44.0,45.0,25.4879684,84.48235878,6.740947635,168.7848886,Jute,7.346655163176539,0.15100859211924683
37.0,36.0,27.0,27.5529736,47.90859131,5.910634533,90.40332704,Mango,6.255750041753367,0.3047783140189198
91.0,12.0,46.0,24.64458469,85.49938185,6.343942518,48.31219031,Watermelon,7.282073658093465,0.5101111029486439
76.0,47.0,42.0,20.08369642,83.29114712,5.739175027,263.6372176,Rice,7.00397413672268,0.07617929138407888
98.0,43.0,35.0,25.40785911,76.44048625,7.319952206,188.6372826,Jute,6.7464121285733745,0.13469160898871582
1.0,29.0,29.0,27.32961444,49.30347234,6.052026047,93.53197359,Mango,6.90875477931522,0.2921954213954489
20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,180.6465282,PigeonPeas,8.648396877031582,0.10653195353761954
5.0,65.0,16.0,21.32776028,18.48522915,5.866744372,109.1013261,KidneyBeans,7.467942332285852,0.19548580242275482
35.0,64.0,15.0,28.47442276,63.53604453,6.500144962,69.5274407,Blackgram,6.68586094706836,0.4095422249003418
59.0,58.0,17.0,28.546224,66.31394098,7.368318809,62.83469851,Blackgram,1.6094379124341003,0.4543066915633225
89.0,91.0,55.0,25.08347445,80.261731,6.275572298,94.32961456,Banana,8.006700845440367,0.26591303870309035
0.0,74.0,17.0,23.33375853,64.50515776,7.240988401,47.01510708,Lentil,8.03947991910045,0.49630342190506327
6.0,62.0,22.0,20.53052663,18.09224048,5.824090984,120.4509288,KidneyBeans,6.68586094706836,0.17044722554514274
85.0,95.0,47.0,25.94019018,78.3422098,6.211833161,119.84797,Banana,8.294299608857235,0.21644246604957576
8.0,136.0,201.0,40.78881819,82.22118237,5.609255992,74.19664838,Grapes,9.15915233520675,0.5497393625599051
37.0,77.0,17.0,36.20970524,31.94550613,5.617122801,191.0658531,PigeonPeas,9.220389707829185,0.18951426772817134
40.0,79.0,17.0,21.12695586,63.18738532,6.403683619,38.71834464,Lentil,8.294299608857235,0.5456575184445547
33.0,23.0,45.0,20.00218987,85.83618191,7.116538883,112.337046,Pomegranate,7.313886831633462,0.17805515260050053
121.0,53.0,19.0,23.51308653,76.72621429,7.976889498,80.11272117,Cotton,6.302618975744905,0.29350003574550904
23.0,72.0,84.0,19.02061277,17.13159126,6.920251378,79.92698081,ChickPea,8.006700845440367,0.2379748687472066
72.0,60.0,25.0,18.52510753,69.0276233,5.773454729,88.10234397,Maize,7.244941546337007,0.21026804388093648
18.0,125.0,203.0,22.44307715,91.59234006,6.160267496,102.5565807,Apple,8.131824785007195,0.21883605122778477
42.0,61.0,22.0,26.27274407,62.28814857,7.418650668,70.23207557,Blackgram,7.438971592395862,0.37408468784427745
24.0,128.0,196.0,22.75088787,90.69489172,5.521466996,110.4317855,Apple,6.734591659972948,0.20601756790339884
34.0,16.0,25.0,30.07202564,50.96040505,6.10729559,92.09609766,Mango,6.803505257608338,0.3265287715854639
110.0,78.0,50.0,25.93730186,78.89864446,5.915568968,98.21747528,Banana,7.313886831633462,0.26408031547763483
35.0,142.0,203.0,21.17089176,90.23730166,5.895319002,123.6495149,Apple,7.840312983320164,0.17121694149313507
103.0,51.0,20.0,22.80213132,84.14668447,7.046607434,91.6389565,Cotton,6.042632833682381,0.24882574167583132
88.0,54.0,44.0,25.7354293,83.88266234,6.149410611,233.1321372,Rice,7.719129840906732,0.11038988278487802
43.0,61.0,20.0,26.87187036,61.61367264,6.804253866,63.51822045,Blackgram,8.160803920954665,0.423057670151863
113.0,28.0,48.0,28.87726019,92.48839665,6.170520518,24.44267592,Muskmelon,7.0909098220799835,1.181427936642451
89.0,25.0,54.0,24.69368934,85.56967628,6.353107393,48.99390828,Watermelon,8.783396232190894,0.5040155031894068
113.0,21.0,33.0,26.02241444,55.83288958,7.277422738,176.9020924,Coffee,9.202912856147385,0.14710065938445052
107.0,10.0,49.0,25.83202912,89.00481725,6.755192025,45.24690619,Watermelon,7.278628942320682,0.5709126057330303
80.0,52.0,39.0,26.41915161,76.85691248,7.165696848,197.2101782,Jute,7.438971592395862,0.13396444265603505
59.0,55.0,79.0,20.36720401,16.89574311,8.736337905,82.2545577,ChickPea,6.478509642208569,0.2476118597805539
84.0,40.0,43.0,25.01157559,88.3313023,7.228268228,169.4168014,Jute,7.496097345175956,0.14763338335889314
19.0,55.0,20.0,27.43329405,87.80507732,7.18530147,54.73367631,MungBean,9.012011377036412,0.5012141682135778
6.0,142.0,202.0,27.23708304,82.94573346,6.224542938,70.42508897,Grapes,7.0909098220799835,0.3867525541605642
62.0,59.0,41.0,24.2248758,74.89465426,7.175170657,192.4931257,Jute,7.048386408721883,0.12584800475678243
27.0,40.0,24.0,27.84026517,89.99615558,7.063022095,52.84626009,MungBean,8.853808274977197,0.526816185616889
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,102.8017203,Apple,7.456454555176209,0.20545882545844335
40.0,132.0,202.0,24.57558351,80.70695797,5.971813006,69.706113,Grapes,8.748463629942055,0.35255994702321736
19.0,26.0,29.0,26.93141945,96.96637916,5.67154928,166.5712879,Coconut,7.645397699428633,0.16168104232075875
17.0,56.0,17.0,27.94293692,45.41393636,5.9565851,69.66289997,MothBeans,7.550135342488429,0.4011164755992405
92.0,60.0,23.0,18.66746724,71.516474,5.721667141,69.93293255,Maize,6.55250788703459,0.26693385443237305
39.0,6.0,31.0,27.10134661,93.69979946,5.551963184,150.9502632,Coconut,10.275085591132715,0.17953825341991597
0.0,6.0,36.0,24.35193812,90.88612388,6.152906502,105.529185,Pomegranate,8.006700845440367,0.23076022161729381
62.0,56.0,35.0,25.97825807,81.65769588,6.235357638,163.3488091,Jute,7.409136443920128,0.159035491054643
90.0,86.0,55.0,27.96236771,84.15403614,5.644486582,97.55986676,Banana,7.313886831633462,0.28661752660981005
9.0,59.0,24.0,20.43517772,39.37252634,4.747352458,137.2279662,PigeonPeas,9.220389707829185,0.14891409006767642
55.0,67.0,16.0,34.37329112,69.69366426,6.596719015,70.27184748,Blackgram,8.488999457045455,0.489147394693038
76.0,40.0,43.0,25.15745531,83.11713476,5.070175667,231.3843163,Rice,7.473637108496206,0.10872584499761422
25.0,64.0,20.0,33.15122581,32.45974539,4.807776749,105.0380275,PigeonPeas,7.523481312573497,0.31561165604374936
0.0,36.0,26.0,34.13072188,51.25786185,5.101206389,96.38808001,Mango,7.824445930877619,0.3540969160597251
27.0,24.0,41.0,24.32770134,90.88292835,6.610251186,110.4606459,Pomegranate,6.55250788703459,0.22023863014363937
22.0,138.0,195.0,27.83487131,83.51444973,6.208196881,73.02882766,Grapes,6.803505257608338,0.3811490913667573
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508,102.2648546,Apple,7.944846711001996,0.2324240875386309
42.0,58.0,25.0,27.45853567,62.90020977,6.513620918,69.46020927,Blackgram,7.601402334583733,0.3953131721690085
18.0,23.0,8.0,21.49118657,93.43949693,6.41354791,101.4819888,Orange,6.53813982376767,0.21177340749831922
87.0,35.0,25.0,21.44526922,63.1621551,6.178056304,65.88951188,Maize,7.523481312573497,0.3254731838930914
88.0,35.0,35.0,27.55906475,58.45742907,6.784460602,117.9389993,Coffee,6.957497370876951,0.23367219419559107
117.0,25.0,54.0,28.68275966,92.50969311,6.150686364,29.11187663,Muskmelon,7.346655163176539,0.9852597280035739
17.0,77.0,23.0,24.51324787,20.81527638,5.670062975,64.19497947,KidneyBeans,8.412054873292933,0.3818561524369226
14.0,131.0,198.0,33.4641162,83.86742974,5.562790949,67.92204319,Grapes,8.682877107057168,0.49268418061958424
29.0,78.0,25.0,19.95991719,59.33157782,5.982854523,195.787103,PigeonPeas,7.8636512654486515,0.10194704800847136
111.0,28.0,26.0,27.77363343,64.47858698,6.937352845,192.7121236,Coffee,5.860786223465865,0.14411980372447517
10.0,6.0,8.0,21.21306973,91.35349216,7.817846496,112.9834361,Orange,7.00397413672268,0.18775380233034408
108.0,94.0,47.0,27.35911627,84.54625006,6.387431383,90.81250457,Banana,7.824445930877619,0.30127036355327447
11.0,36.0,31.0,27.92063282,51.77965917,6.47544932,100.2585673,Mango,7.313886831633462,0.27848625378486874
11.0,124.0,204.0,13.42988625,80.06633966,6.361141107,71.40043037,Grapes,7.0909098220799835,0.1880925111869053
32.0,78.0,22.0,23.97081395,62.35557553,7.007037515,53.40906048,Lentil,8.131824785007195,0.4488154955372816
